disp_avg,t_cent,daily_average
8.52349883773501e-10,2020-03-29 13:30:00+00:00,7.868625672527436e-10
8.238706199608383e-10,2020-03-29 14:30:00+00:00,7.795974486101588e-10
8.710925443345294e-10,2020-03-29 15:30:00+00:00,7.752382219922643e-10
9.093629901519891e-10,2020-03-29 16:30:00+00:00,7.724390032845449e-10
9.1285004081332e-10,2020-03-29 17:30:00+00:00,7.691345259089706e-10
9.250948695783832e-10,2020-03-29 18:30:00+00:00,7.668862198673159e-10
9.320155992422096e-10,2020-03-29 19:30:00+00:00,7.649042425170196e-10
9.017641242353875e-10,2020-03-29 20:30:00+00:00,7.620581424634226e-10
9.136689889152393e-10,2020-03-29 21:30:00+00:00,7.604546078677119e-10
8.760729467784336e-10,2020-03-29 22:30:00+00:00,7.582619580796896e-10
8.464463706589929e-10,2020-03-29 23:30:00+00:00,7.558906765142354e-10
8.038969773244456e-10,2020-03-30 00:30:00+00:00,7.548367820575322e-10
8.018643388366902e-10,2020-03-30 01:30:00+00:00,7.539482423336017e-10
7.751599275192011e-10,2020-03-30 02:30:00+00:00,7.535772031097659e-10
7.304903513226321e-10,2020-03-30 03:30:00+00:00,7.527665507933041e-10
6.672404688119482e-10,2020-03-30 04:30:00+00:00,7.537356484539011e-10
6.148673842096104e-10,2020-03-30 05:30:00+00:00,7.55922725486835e-10
5.758245761084365e-10,2020-03-30 06:30:00+00:00,7.613517306494722e-10
5.616700017691184e-10,2020-03-30 07:30:00+00:00,7.668526664624515e-10
6.303693662110734e-10,2020-03-30 08:30:00+00:00,7.738110312550296e-10
8.634264508174897e-10,2020-03-30 09:30:00+00:00,7.875616802711377e-10
1.0921651224708376e-09,2020-03-30 10:30:00+00:00,8.071565593739815e-10
1.2923228827279928e-09,2020-03-30 11:30:00+00:00,8.31263602714548e-10
1.2866328504720869e-09,2020-03-30 12:30:00+00:00,8.525216532101829e-10
1.2309580092106293e-09,2020-03-30 13:30:00+00:00,8.682969917700631e-10
1.1425905366939601e-09,2020-03-30 14:30:00+00:00,8.815769883006099e-10
1.118156975525964e-09,2020-03-30 15:30:00+00:00,8.91871339600253e-10
1.0778734116870196e-09,2020-03-30 16:30:00+00:00,8.988926071642126e-10
1.082540405764696e-09,2020-03-30 17:30:00+00:00,9.059630390371866e-10
1.1156574669189842e-09,2020-03-30 18:30:00+00:00,9.139031472597116e-10
1.093661277134596e-09,2020-03-30 19:30:00+00:00,9.206383838385612e-10
1.096919772266196e-09,2020-03-30 20:30:00+00:00,9.287698691731782e-10
1.110958750760415e-09,2020-03-30 21:30:00+00:00,9.369902759167272e-10
1.1052018514536147e-09,2020-03-30 22:30:00+00:00,9.465373136115265e-10
9.760074938314535e-10,2020-03-30 23:30:00+00:00,9.519356937437123e-10
9.032434048283909e-10,2020-03-31 00:30:00+00:00,9.560751282230433e-10
8.462476720384688e-10,2020-03-31 01:30:00+00:00,9.579244337731172e-10
8.432144512557078e-10,2020-03-31 02:30:00+00:00,9.607600389288051e-10
7.829088103619456e-10,2020-03-31 03:30:00+00:00,9.629441413887763e-10
7.558014306595309e-10,2020-03-31 04:30:00+00:00,9.666341814657589e-10
6.28981408115488e-10,2020-03-31 05:30:00+00:00,9.672222657951705e-10
5.441900682243054e-10,2020-03-31 06:30:00+00:00,9.659041612999986e-10
6.234327209439609e-10,2020-03-31 07:30:00+00:00,9.684776079322836e-10
6.333613934534868e-10,2020-03-31 08:30:00+00:00,9.686022757340507e-10
8.706207746053374e-10,2020-03-31 09:30:00+00:00,9.689020392252112e-10
1.0791869626108353e-09,2020-03-31 10:30:00+00:00,9.683612825643776e-10
1.2700801107994578e-09,2020-03-31 11:30:00+00:00,9.674345004006888e-10
1.2499573408339176e-09,2020-03-31 12:30:00+00:00,9.65906354165765e-10
1.178607180499571e-09,2020-03-31 13:30:00+00:00,9.637250696361376e-10
1.1133992621985602e-09,2020-03-31 14:30:00+00:00,9.625087665321627e-10
1.1077740214346671e-09,2020-03-31 15:30:00+00:00,9.620761434450253e-10
1.0410375020283591e-09,2020-03-31 16:30:00+00:00,9.605413138759145e-10
1.0820870923732107e-09,2020-03-31 17:30:00+00:00,9.605224258179359e-10
1.0898432234553354e-09,2020-03-31 18:30:00+00:00,9.59446832340284e-10
1.1001788861514957e-09,2020-03-31 19:30:00+00:00,9.597183993826548e-10
1.0968671307333878e-09,2020-03-31 20:30:00+00:00,9.597162059854544e-10
1.1184990205578475e-09,2020-03-31 21:30:00+00:00,9.600303838936809e-10
1.0619645147777207e-09,2020-03-31 22:30:00+00:00,9.58228828198852e-10
9.583942489207197e-10,2020-03-31 23:30:00+00:00,9.57494942994238e-10
9.13803728144374e-10,2020-04-01 00:30:00+00:00,9.579349564657372e-10
8.605811673678057e-10,2020-04-01 01:30:00+00:00,9.585321854377927e-10
8.397517176591812e-10,2020-04-01 02:30:00+00:00,9.58387904871271e-10
7.925109906158812e-10,2020-04-01 03:30:00+00:00,9.587879957151847e-10
7.469626588062236e-10,2020-04-01 04:30:00+00:00,9.584197135546303e-10
6.488396352111329e-10,2020-04-01 05:30:00+00:00,9.592471396836155e-10
5.971695302990652e-10,2020-04-01 06:30:00+00:00,9.614546172700638e-10
5.770513218718774e-10,2020-04-01 07:30:00+00:00,9.595220589753936e-10
6.187061964929748e-10,2020-04-01 08:30:00+00:00,9.589114257687058e-10
8.57099989608797e-10,2020-04-01 09:30:00+00:00,9.583480597271832e-10
1.0678738523273146e-09,2020-04-01 10:30:00+00:00,9.578766801320365e-10
1.231710978406252e-09,2020-04-01 11:30:00+00:00,9.562779662823199e-10
1.2619313870441344e-09,2020-04-01 12:30:00+00:00,9.56776884874412e-10
1.1733718678464488e-09,2020-04-01 13:30:00+00:00,9.565587468471987e-10
1.1085711286491705e-09,2020-04-01 14:30:00+00:00,9.56357574615974e-10
1.1004305442633309e-09,2020-04-01 15:30:00+00:00,9.560515964005018e-10
1.0572989156161413e-09,2020-04-01 16:30:00+00:00,9.567291552999927e-10
1.0818206326585012e-09,2020-04-01 17:30:00+00:00,9.567180528118797e-10
1.0787661143140002e-09,2020-04-01 18:30:00+00:00,9.562565065976574e-10
1.1041530117289042e-09,2020-04-01 19:30:00+00:00,9.564220951633827e-10
1.1379350532261371e-09,2020-04-01 20:30:00+00:00,9.581332586005805e-10
1.1131488925346839e-09,2020-04-01 21:30:00+00:00,9.579103365996153e-10
1.0770660834360733e-09,2020-04-01 22:30:00+00:00,9.585395686270467e-10
9.727662385212026e-10,2020-04-01 23:30:00+00:00,9.591384015270668e-10
9.069984419092302e-10,2020-04-02 00:30:00+00:00,9.588548479339358e-10
8.818946464067668e-10,2020-04-02 01:30:00+00:00,9.597429095605594e-10
8.533058767239976e-10,2020-04-02 02:30:00+00:00,9.6030766618826e-10
8.384352102813499e-10,2020-04-02 03:30:00+00:00,9.62221175340988e-10
7.443734988529534e-10,2020-04-02 04:30:00+00:00,9.621132936762684e-10
6.592737979417402e-10,2020-04-02 05:30:00+00:00,9.625480504567104e-10
6.357627005223709e-10,2020-04-02 06:30:00+00:00,9.641560992160147e-10
5.824935440263711e-10,2020-04-02 07:30:00+00:00,9.643828584724518e-10
6.517114424528599e-10,2020-04-02 08:30:00+00:00,9.657580770541138e-10
8.270985581345894e-10,2020-04-02 09:30:00+00:00,9.645080174093554e-10
1.0715379207988574e-09,2020-04-02 10:30:00+00:00,9.646606869290029e-10
1.2371046597141699e-09,2020-04-02 11:30:00+00:00,9.64885423650166e-10
1.267457196149871e-09,2020-04-02 12:30:00+00:00,9.651156656962384e-10
1.1613928415406796e-09,2020-04-02 13:30:00+00:00,9.646165396001647e-10
1.0868398406444223e-09,2020-04-02 14:30:00+00:00,9.637110692666336e-10
1.0809160759197227e-09,2020-04-02 15:30:00+00:00,9.62897966418983e-10
1.0891518451833565e-09,2020-04-02 16:30:00+00:00,9.642251718176172e-10
1.094181028923885e-09,2020-04-02 17:30:00+00:00,9.647401883286749e-10
1.1005330132995659e-09,2020-04-02 18:30:00+00:00,9.656471424530733e-10
1.0964765270604062e-09,2020-04-02 19:30:00+00:00,9.653272889252194e-10
1.1126723374602872e-09,2020-04-02 20:30:00+00:00,9.64274675768309e-10
1.1065726028795121e-09,2020-04-02 21:30:00+00:00,9.640006636993434e-10
1.0622984858031915e-09,2020-04-02 22:30:00+00:00,9.63385347131307e-10
9.96706583502511e-10,2020-04-02 23:30:00+00:00,9.64382861505528e-10
8.999357843039714e-10,2020-04-03 00:30:00+00:00,9.640885841053088e-10
8.963959496801994e-10,2020-04-03 01:30:00+00:00,9.64692805075035e-10
8.27491629217351e-10,2020-04-03 02:30:00+00:00,9.63617211428925e-10
8.0777835482964e-10,2020-04-03 03:30:00+00:00,9.623398424517705e-10
7.613570663260267e-10,2020-04-03 04:30:00+00:00,9.630474910964818e-10
6.705645249141109e-10,2020-04-03 05:30:00+00:00,9.635179380536638e-10
5.815135160693761e-10,2020-04-03 06:30:00+00:00,9.61257555368122e-10
6.048684335799425e-10,2020-04-03 07:30:00+00:00,9.621898424328545e-10
6.405589826499026e-10,2020-04-03 08:30:00+00:00,9.617251566077312e-10
8.539062196013537e-10,2020-04-03 09:30:00+00:00,9.628421425021798e-10
1.0425040354632788e-09,2020-04-03 10:30:00+00:00,9.61632397279864e-10
1.2018970813641581e-09,2020-04-03 11:30:00+00:00,9.601654148486135e-10
1.2470056780828075e-09,2020-04-03 12:30:00+00:00,9.593132682624858e-10
1.1629619591635785e-09,2020-04-03 13:30:00+00:00,9.5937864816344e-10
1.1318997186671742e-09,2020-04-03 14:30:00+00:00,9.612561430810547e-10
1.0862862761048075e-09,2020-04-03 15:30:00+00:00,9.614799014220997e-10
1.0577545045326592e-09,2020-04-03 16:30:00+00:00,9.601716788949875e-10
1.0625688959263982e-09,2020-04-03 17:30:00+00:00,9.588545066867587e-10
1.0580635300669056e-09,2020-04-03 18:30:00+00:00,9.570849448853978e-10
1.069632085344367e-09,2020-04-03 19:30:00+00:00,9.55966426480563e-10
1.0743705527690434e-09,2020-04-03 20:30:00+00:00,9.543705187850943e-10
1.0758282652877857e-09,2020-04-03 21:30:00+00:00,9.530895047187723e-10
1.032845587867031e-09,2020-04-03 22:30:00+00:00,9.51862300638099e-10
9.598817118170777e-10,2020-04-03 23:30:00+00:00,9.503279309845394e-10
8.919465952076452e-10,2020-04-04 00:30:00+00:00,9.499950481055257e-10
8.682692068784229e-10,2020-04-04 01:30:00+00:00,9.48823100488785e-10
8.358722507181347e-10,2020-04-04 02:30:00+00:00,9.491722930513177e-10
8.134212027527182e-10,2020-04-04 03:30:00+00:00,9.494074117147793e-10
6.952666380335027e-10,2020-04-04 04:30:00+00:00,9.466536438692576e-10
5.920643557653087e-10,2020-04-04 05:30:00+00:00,9.433828034880574e-10
5.699286482485662e-10,2020-04-04 06:30:00+00:00,9.429001006621903e-10
5.088729855819788e-10,2020-04-04 07:30:00+00:00,9.389002903289418e-10
5.047444871719499e-10,2020-04-04 08:30:00+00:00,9.332413530173605e-10
6.560617769590923e-10,2020-04-04 09:30:00+00:00,9.249978345739328e-10
7.81046835478304e-10,2020-04-04 10:30:00+00:00,9.14103784574559e-10
8.598850015326402e-10,2020-04-04 11:30:00+00:00,8.998532812482457e-10
9.097343809565124e-10,2020-04-04 12:30:00+00:00,8.858003105346502e-10
9.161979507843606e-10,2020-04-04 13:30:00+00:00,8.755184768521826e-10
9.0497990537294e-10,2020-04-04 14:30:00+00:00,8.660634846315898e-10
9.170282205649532e-10,2020-04-04 15:30:00+00:00,8.590110656507625e-10
9.170362769312108e-10,2020-04-04 16:30:00+00:00,8.53147806167369e-10
9.439122473191943e-10,2020-04-04 17:30:00+00:00,8.482037791420689e-10
9.85865104586544e-10,2020-04-04 18:30:00+00:00,8.451955114137203e-10
9.87058747972028e-10,2020-04-04 19:30:00+00:00,8.417549556898726e-10
9.532603969480106e-10,2020-04-04 20:30:00+00:00,8.367086991973296e-10
9.778741304832441e-10,2020-04-04 21:30:00+00:00,8.326272769138071e-10
9.36175052981607e-10,2020-04-04 22:30:00+00:00,8.285993379602477e-10
8.852871176537381e-10,2020-04-04 23:30:00+00:00,8.254912298701087e-10
8.19657100540399e-10,2020-04-05 00:30:00+00:00,8.224791675923067e-10
8.081337656016328e-10,2020-04-05 01:30:00+00:00,8.199735242057738e-10
7.943947170649182e-10,2020-04-05 02:30:00+00:00,8.182452936368899e-10
7.193761925848223e-10,2020-04-05 03:30:00+00:00,8.143267515465607e-10
6.33501707628934e-10,2020-04-05 04:30:00+00:00,8.117532127797036e-10
5.477802436843552e-10,2020-04-05 05:30:00+00:00,8.099080414429972e-10
4.70315448763626e-10,2020-04-05 06:30:00+00:00,8.057574914644581e-10
3.920548510197083e-10,2020-04-05 07:30:00+00:00,8.008900691910301e-10
4.380190435604379e-10,2020-04-05 08:30:00+00:00,7.981098423738838e-10
5.190397293186298e-10,2020-04-05 09:30:00+00:00,7.924005903888645e-10
6.419365467288094e-10,2020-04-05 10:30:00+00:00,7.866043283576357e-10
7.279500659712673e-10,2020-04-05 11:30:00+00:00,7.811070393759118e-10
7.776756780456283e-10,2020-04-05 12:30:00+00:00,7.756045934212916e-10
8.056078424677637e-10,2020-04-05 13:30:00+00:00,7.709966722414334e-10
8.28601868638466e-10,2020-04-05 14:30:00+00:00,7.678142540441636e-10
9.087654419881388e-10,2020-04-05 15:30:00+00:00,7.67469971603463e-10
8.800580700264072e-10,2020-04-05 16:30:00+00:00,7.659292129824296e-10
9.032678463343097e-10,2020-04-05 17:30:00+00:00,7.642356962747261e-10
9.217104537432871e-10,2020-04-05 18:30:00+00:00,7.615625858229238e-10
9.434198577831634e-10,2020-04-05 19:30:00+00:00,7.59744298731721e-10
8.747907260286547e-10,2020-04-05 20:30:00+00:00,7.564747291100812e-10
8.863877581870722e-10,2020-04-05 21:30:00+00:00,7.52662796931074e-10
8.668379015574818e-10,2020-04-05 22:30:00+00:00,7.497737489550687e-10
8.375201363566721e-10,2020-04-05 23:30:00+00:00,7.47783458067691e-10
8.056541766419265e-10,2020-04-06 00:30:00+00:00,7.472000029052548e-10
8.009482595425328e-10,2020-04-06 01:30:00+00:00,7.469006068194588e-10
7.817210982283337e-10,2020-04-06 02:30:00+00:00,7.463725393679347e-10
7.126841352710527e-10,2020-04-06 03:30:00+00:00,7.460937036465275e-10
6.558193722117553e-10,2020-04-06 04:30:00+00:00,7.470236063374784e-10
6.28749877066699e-10,2020-04-06 05:30:00+00:00,7.503973410617426e-10
5.46143157463591e-10,2020-04-06 06:30:00+00:00,7.535568289242414e-10
5.424929094019438e-10,2020-04-06 07:30:00+00:00,7.598250813568342e-10
5.753907245645335e-10,2020-04-06 08:30:00+00:00,7.655489013986716e-10
7.93011380710254e-10,2020-04-06 09:30:00+00:00,7.769643868733226e-10
1.0768491853107844e-09,2020-04-06 10:30:00+00:00,7.950857468142381e-10
1.2408146858512235e-09,2020-04-06 11:30:00+00:00,8.164551059759029e-10
1.2889216200186073e-09,2020-04-06 12:30:00+00:00,8.377570202247774e-10
1.2170548571218352e-09,2020-04-06 13:30:00+00:00,8.549006458353637e-10
1.0998548644224813e-09,2020-04-06 14:30:00+00:00,8.662028539930309e-10
1.0938995704559195e-09,2020-04-06 15:30:00+00:00,8.739167760125217e-10
1.0986578056616618e-09,2020-04-06 16:30:00+00:00,8.830250983306574e-10
1.0930228630764964e-09,2020-04-06 17:30:00+00:00,8.909315573615819e-10
1.1100885084055029e-09,2020-04-06 18:30:00+00:00,8.987806429725075e-10
1.1264272926705436e-09,2020-04-06 19:30:00+00:00,9.064059527594818e-10
1.1241458907302522e-09,2020-04-06 20:30:00+00:00,9.167957512887149e-10
1.1288883182089455e-09,2020-04-06 21:30:00+00:00,9.268999412896262e-10
1.08669351947096e-09,2020-04-06 22:30:00+00:00,9.360605920360212e-10
9.937599113654693e-10,2020-04-06 23:30:00+00:00,9.425705826613875e-10
9.177964154410629e-10,2020-04-07 00:30:00+00:00,9.47243175944685e-10
9.037660057164914e-10,2020-04-07 01:30:00+00:00,9.515272487019333e-10
8.409294060640618e-10,2020-04-07 02:30:00+00:00,9.53994261528422e-10
8.36806645295054e-10,2020-04-07 03:30:00+00:00,9.591660327794222e-10
7.58175414291708e-10,2020-04-07 04:30:00+00:00,9.634308678660866e-10
6.616475814394922e-10,2020-04-07 05:30:00+00:00,9.648016055482864e-10
5.463437576903375e-10,2020-04-07 06:30:00+00:00,9.648099638910677e-10
5.835179751788764e-10,2020-04-07 07:30:00+00:00,9.66519341631773e-10
6.6705788140959e-10,2020-04-07 08:30:00+00:00,9.703388065003172e-10
8.555652173510635e-10,2020-04-07 09:30:00+00:00,9.72945216360351e-10
1.0857679439481767e-09,2020-04-07 10:30:00+00:00,9.733168313035757e-10
1.2647321636755592e-09,2020-04-07 11:30:00+00:00,9.743133928795898e-10
1.270339454679456e-09,2020-04-07 12:30:00+00:00,9.735391359904585e-10
1.1900571289801105e-09,2020-04-07 13:30:00+00:00,9.7241423065122e-10
1.0911793633602182e-09,2020-04-07 14:30:00+00:00,9.720527514402923e-10
1.0913870786928062e-09,2020-04-07 15:30:00+00:00,9.719480642834958e-10
1.090709356634072e-09,2020-04-07 16:30:00+00:00,9.716168789073463e-10
1.095564965932365e-09,2020-04-07 17:30:00+00:00,9.71722799859674e-10
1.0964309236849538e-09,2020-04-07 18:30:00+00:00,9.71153733829651e-10
1.1414038468447121e-09,2020-04-07 19:30:00+00:00,9.717777569202414e-10
1.1340520556903277e-09,2020-04-07 20:30:00+00:00,9.721905137935778e-10
1.1190177728073943e-09,2020-04-07 21:30:00+00:00,9.71779241068513e-10
1.0991908803456395e-09,2020-04-07 22:30:00+00:00,9.722999644382914e-10
9.870363690559078e-10,2020-04-07 23:30:00+00:00,9.720198168420597e-10
8.95985339613976e-10,2020-04-08 00:30:00+00:00,9.711110220159311e-10
9.041400000116177e-10,2020-04-08 01:30:00+00:00,9.711266051115612e-10
8.526062523097833e-10,2020-04-08 02:30:00+00:00,9.716131403718e-10
8.322471303301223e-10,2020-04-08 03:30:00+00:00,9.714231605815944e-10
7.491256624835125e-10,2020-04-08 04:30:00+00:00,9.710460875895862e-10
6.420892344432963e-10,2020-04-08 05:30:00+00:00,9.702311564647447e-10
5.477193023513624e-10,2020-04-08 06:30:00+00:00,9.702884708256207e-10
6.32316730807394e-10,2020-04-08 07:30:00+00:00,9.723217523101423e-10
6.442679088222359e-10,2020-04-08 08:30:00+00:00,9.713721701190026e-10
8.363385862584876e-10,2020-04-08 09:30:00+00:00,9.705710604901453e-10
1.0456972685280561e-09,2020-04-08 10:30:00+00:00,9.689014490143069e-10
1.2458466232486785e-09,2020-04-08 11:30:00+00:00,9.681145514965204e-10
1.2570282570470987e-09,2020-04-08 12:30:00+00:00,9.675599182618387e-10
1.171679549131341e-09,2020-04-08 13:30:00+00:00,9.6679418576814e-10
1.0748794853548634e-09,2020-04-08 14:30:00+00:00,9.661150241845836e-10
1.08057749542928e-09,2020-04-08 15:30:00+00:00,9.656646248819367e-10
1.0799936896935031e-09,2020-04-08 16:30:00+00:00,9.652181387594128e-10
1.0646913654815218e-09,2020-04-08 17:30:00+00:00,9.639317387406275e-10
1.0996164550077437e-09,2020-04-08 18:30:00+00:00,9.640644692124105e-10
1.1049908657035468e-09,2020-04-08 19:30:00+00:00,9.62547261664862e-10
1.1380652269162471e-09,2020-04-08 20:30:00+00:00,9.627144771326086e-10
1.1383812248995058e-09,2020-04-08 21:30:00+00:00,9.635212876364465e-10
1.099379245769975e-09,2020-04-08 22:30:00+00:00,9.635291361957939e-10
1.0098499048113442e-09,2020-04-08 23:30:00+00:00,9.644797001856039e-10
9.058495493723139e-10,2020-04-09 00:30:00+00:00,9.648907089255346e-10
8.912644089013398e-10,2020-04-09 01:30:00+00:00,9.643542259626064e-10
8.563375062052194e-10,2020-04-09 02:30:00+00:00,9.64509694874916e-10
8.155445565373049e-10,2020-04-09 03:30:00+00:00,9.638137543002154e-10
7.670440561926908e-10,2020-04-09 04:30:00+00:00,9.64560354038098e-10
6.507518343588973e-10,2020-04-09 05:30:00+00:00,9.64921295701248e-10
5.348022427275947e-10,2020-04-09 06:30:00+00:00,9.64383084883591e-10
5.437417468007058e-10,2020-04-09 07:30:00+00:00,9.60692460549979e-10
5.963783439825455e-10,2020-04-09 08:30:00+00:00,9.586970620149919e-10
8.20685067208507e-10,2020-04-09 09:30:00+00:00,9.580448320545762e-10
1.0784409344297125e-09,2020-04-09 10:30:00+00:00,9.59409151467145e-10
1.2393233992227789e-09,2020-04-09 11:30:00+00:00,9.59137350466066e-10
1.2532912115977872e-09,2020-04-09 12:30:00+00:00,9.589816402390114e-10
1.138674230351782e-09,2020-04-09 13:30:00+00:00,9.576064186231965e-10
1.0505587454917783e-09,2020-04-09 14:30:00+00:00,9.565930544622345e-10
1.04034695355375e-09,2020-04-09 15:30:00+00:00,9.549167818840875e-10
1.0615028692664553e-09,2020-04-09 16:30:00+00:00,9.541463310329604e-10
1.051039758127778e-09,2020-04-09 17:30:00+00:00,9.535775140598876e-10
1.0276525487275613e-09,2020-04-09 18:30:00+00:00,9.5057901796488e-10
1.0919413512157703e-09,2020-04-09 19:30:00+00:00,9.50035288194556e-10
1.1303480616669534e-09,2020-04-09 20:30:00+00:00,9.49713739642502e-10
1.1226612398185483e-09,2020-04-09 21:30:00+00:00,9.490587402641287e-10
1.0515599721277709e-09,2020-04-09 22:30:00+00:00,9.470662705290369e-10
9.925378870951018e-10,2020-04-09 23:30:00+00:00,9.463449364575268e-10
9.212707178322816e-10,2020-04-10 00:30:00+00:00,9.46987485143359e-10
8.839454055654238e-10,2020-04-10 01:30:00+00:00,9.46682526671029e-10
8.42353146456965e-10,2020-04-10 02:30:00+00:00,9.46099845014852e-10
8.279126668385172e-10,2020-04-10 03:30:00+00:00,9.46615182944069e-10
7.476001016335875e-10,2020-04-10 04:30:00+00:00,9.45805018170773e-10
6.546852191515793e-10,2020-04-10 05:30:00+00:00,9.459689092038017e-10
5.483165733293031e-10,2020-04-10 06:30:00+00:00,9.465320063122062e-10
5.652556238003366e-10,2020-04-10 07:30:00+00:00,9.474284178538573e-10
5.837586620750582e-10,2020-04-10 08:30:00+00:00,9.469025977743787e-10
8.319738501431447e-10,2020-04-10 09:30:00+00:00,9.473729637299885e-10
1.0492753482396413e-09,2020-04-10 10:30:00+00:00,9.461577309720687e-10
1.2266185124407102e-09,2020-04-10 11:30:00+00:00,9.456283606894827e-10
1.2518853397708104e-09,2020-04-10 12:30:00+00:00,9.455697826966919e-10
1.1319795681390606e-09,2020-04-10 13:30:00+00:00,9.452908384378284e-10
1.064134435258001e-09,2020-04-10 14:30:00+00:00,9.458564921780877e-10
1.0688493597073562e-09,2020-04-10 15:30:00+00:00,9.47044092434488e-10
1.0275366699826776e-09,2020-04-10 16:30:00+00:00,9.456288341309974e-10
1.0551453082804975e-09,2020-04-10 17:30:00+00:00,9.45799898720694e-10
1.0619235530253276e-09,2020-04-10 18:30:00+00:00,9.472278572331011e-10
1.0746268280518575e-09,2020-04-10 19:30:00+00:00,9.465064187679379e-10
1.0539749056197924e-09,2020-04-10 20:30:00+00:00,9.433242039326397e-10
1.09973775975853e-09,2020-04-10 21:30:00+00:00,9.42369058930139e-10
1.0561678597763197e-09,2020-04-10 22:30:00+00:00,9.425610542488283e-10
9.826760427425544e-10,2020-04-10 23:30:00+00:00,9.421501440674722e-10
8.829978004464943e-10,2020-04-11 00:30:00+00:00,9.405554391763978e-10
8.688297256094074e-10,2020-04-11 01:30:00+00:00,9.399256191782306e-10
8.48621855671634e-10,2020-04-11 02:30:00+00:00,9.401868153955084e-10
7.85151448198921e-10,2020-04-11 03:30:00+00:00,9.384050979521917e-10
6.976002022215409e-10,2020-04-11 04:30:00+00:00,9.363217688100233e-10
6.033075977809988e-10,2020-04-11 05:30:00+00:00,9.34181034586249e-10
4.963637524235761e-10,2020-04-11 06:30:00+00:00,9.320163337151771e-10
4.868137408139408e-10,2020-04-11 07:30:00+00:00,9.287479219240772e-10
4.685172118368371e-10,2020-04-11 08:30:00+00:00,9.23946194830818e-10
6.307614414881119e-10,2020-04-11 09:30:00+00:00,9.155623444701914e-10
7.645384192709916e-10,2020-04-11 10:30:00+00:00,9.036983057631645e-10
8.968551149245171e-10,2020-04-11 11:30:00+00:00,8.899581641999898e-10
9.407415872126766e-10,2020-04-11 12:30:00+00:00,8.76993841176734e-10
9.554729201599405e-10,2020-04-11 13:30:00+00:00,8.696393975109376e-10
9.13081078220552e-10,2020-04-11 14:30:00+00:00,8.633455076343772e-10
9.474393600259586e-10,2020-04-11 15:30:00+00:00,8.582867576476523e-10
9.721458275701477e-10,2020-04-11 16:30:00+00:00,8.559788058804637e-10
9.60619498170243e-10,2020-04-11 17:30:00+00:00,8.52040230459203e-10
9.892152966634669e-10,2020-04-11 18:30:00+00:00,8.490107197774588e-10
9.905943646928566e-10,2020-04-11 19:30:00+00:00,8.455093671375004e-10
9.870039491504973e-10,2020-04-11 20:30:00+00:00,8.427189106179465e-10
9.536958777870792e-10,2020-04-11 21:30:00+00:00,8.366338322024693e-10
9.417525660411473e-10,2020-04-11 22:30:00+00:00,8.318665282968371e-10
8.753550859587531e-10,2020-04-11 23:30:00+00:00,8.273948217641788e-10
8.615762363928123e-10,2020-04-12 00:30:00+00:00,8.265022565952752e-10
8.171352417204098e-10,2020-04-12 01:30:00+00:00,8.243483197665671e-10
7.969530233027508e-10,2020-04-12 02:30:00+00:00,8.221954517511969e-10
7.467560953652038e-10,2020-04-12 03:30:00+00:00,8.205956453831254e-10
6.436621458788988e-10,2020-04-12 04:30:00+00:00,8.183482263688486e-10
5.56628759290812e-10,2020-04-12 05:30:00+00:00,8.164032747650907e-10
4.4327027379583125e-10,2020-04-12 06:30:00+00:00,8.14191046488935e-10
3.7729401745558346e-10,2020-04-12 07:30:00+00:00,8.096277246823368e-10
4.291239360176477e-10,2020-04-12 08:30:00+00:00,8.079863381898707e-10
5.197874093194188e-10,2020-04-12 09:30:00+00:00,8.033624201828417e-10
6.335027434144731e-10,2020-04-12 10:30:00+00:00,7.979026003554867e-10
7.236361793827879e-10,2020-04-12 11:30:00+00:00,7.906851447079146e-10
7.577609441760292e-10,2020-04-12 12:30:00+00:00,7.830609512480544e-10
7.85154112643593e-10,2020-04-12 13:30:00+00:00,7.759643342682064e-10
8.076321787105306e-10,2020-04-12 14:30:00+00:00,7.715706301219554e-10
8.494614509698812e-10,2020-04-12 15:30:00+00:00,7.674882172446188e-10
8.793747957447216e-10,2020-04-12 16:30:00+00:00,7.636227575852262e-10
8.830162532951458e-10,2020-04-12 17:30:00+00:00,7.603892890487638e-10
8.857436103223711e-10,2020-04-12 18:30:00+00:00,7.560779687845515e-10
9.279920285907833e-10,2020-04-12 19:30:00+00:00,7.534695381136318e-10
8.781208605453706e-10,2020-04-12 20:30:00+00:00,7.489327427550848e-10
8.85630249105038e-10,2020-04-12 21:30:00+00:00,7.460966748933332e-10
8.77311358189055e-10,2020-04-12 22:30:00+00:00,7.434116245661626e-10
8.527489611629851e-10,2020-04-12 23:30:00+00:00,7.424697026996723e-10
8.153748750162048e-10,2020-04-13 00:30:00+00:00,7.405446459756469e-10
8.178883650699094e-10,2020-04-13 01:30:00+00:00,7.405760261152094e-10
7.73819649270833e-10,2020-04-13 02:30:00+00:00,7.396121355305461e-10
7.610959444727985e-10,2020-04-13 03:30:00+00:00,7.402096292433627e-10
6.585871275347472e-10,2020-04-13 04:30:00+00:00,7.408315034790231e-10
5.966730940039246e-10,2020-04-13 05:30:00+00:00,7.425000174254028e-10
5.144233019687869e-10,2020-04-13 06:30:00+00:00,7.454647269326094e-10
5.034692456108595e-10,2020-04-13 07:30:00+00:00,7.507220281057459e-10
