Date,load_resid,load_avg
2020-01-09 04:00:00,1.0005738431843043,4792.25
2020-01-09 05:00:00,1.1910433539780847,5037.6
2020-01-09 06:00:00,1.2952322902754498,5578.15
2020-01-09 07:00:00,1.532749585188337,6087.1
2020-01-09 08:00:00,1.8319466897992922,6340.25
2020-01-09 09:00:00,1.8584200724822606,6470.549999999999
2020-01-09 10:00:00,1.50806271942965,6508.35
2020-01-09 11:00:00,1.3084169458007306,6523.15
2020-01-09 12:00:00,1.0199386503067485,6520.0
2020-01-09 13:00:00,0.8284641549128127,6512.05
2020-01-09 14:00:00,0.7790488214192153,6495.1
2020-01-09 15:00:00,0.7345129361409437,6541.75
2020-01-09 16:00:00,0.7457769258416088,6677.6
2020-01-09 17:00:00,0.34905798159777474,6847.0
2020-01-09 18:00:00,0.5011952725295921,6713.95
2020-01-09 19:00:00,-0.0637493738900613,6588.299999999999
2020-01-09 20:00:00,-0.2720152578673463,6396.700000000001
2020-01-09 21:00:00,-0.7847433556502392,6161.25
2020-01-09 22:00:00,-0.9010092334120647,5821.25
2020-01-09 23:00:00,-0.7572054415494616,5421.25
2020-01-10 00:00:00,-0.6190640224398369,5080.25
2020-01-10 01:00:00,-0.9440144161854335,4883.4
2020-01-10 02:00:00,-1.2996541243056283,4770.5
2020-01-10 03:00:00,-1.837248144781066,4729.9
2020-01-10 04:00:00,-2.651186607170837,4784.65
2020-01-10 05:00:00,-2.7001834498487707,5042.25
2020-01-10 06:00:00,-3.0832974601807943,5575.2
2020-01-10 07:00:00,-3.2628804374519107,6108.1
2020-01-10 08:00:00,-3.4267864115579796,6402.5
2020-01-10 09:00:00,-2.724614668183294,6549.549999999999
2020-01-10 10:00:00,-2.615051680564162,6607.9
2020-01-10 11:00:00,-3.0613471129003345,6657.200000000001
2020-01-10 12:00:00,-3.9817291222165463,6655.4
2020-01-10 13:00:00,-5.256968838099843,6633.1
2020-01-10 14:00:00,-5.787289470495569,6602.4
2020-01-10 15:00:00,-6.550034568791885,6653.4
2020-01-10 16:00:00,-7.242319310395638,6786.5
2020-01-10 17:00:00,-8.201333515154564,6966.55
2020-01-10 18:00:00,-9.205598265326222,6848.549999999999
2020-01-10 19:00:00,-9.873897819156493,6696.950000000001
2020-01-10 20:00:00,-9.94820972360508,6478.049999999999
2020-01-10 21:00:00,-9.693766741475423,6215.85
2020-01-10 22:00:00,-9.265502094187351,5873.4
2020-01-10 23:00:00,-7.9248950253956,5453.7
2020-01-11 00:00:00,-6.686405132000988,5066.25
2020-01-11 01:00:00,-6.729677858720091,4845.7
2020-01-11 02:00:00,-7.1748308123130595,4713.700000000001
2020-01-11 03:00:00,-7.778505264739668,4658.35
2020-01-11 04:00:00,-8.853750732044935,4695.75
2020-01-11 05:00:00,-12.112008746886955,4938.9
2020-01-11 06:00:00,-17.656298515095628,5475.1
2020-01-11 07:00:00,-21.313442786898907,5999.5
2020-01-11 08:00:00,-21.152787418914702,6266.549999999999
2020-01-11 09:00:00,-20.903201810123054,6452.6
2020-01-11 10:00:00,-19.8678333231353,6537.200000000001
2020-01-11 11:00:00,-18.797966633895026,6560.55
2020-01-11 12:00:00,-18.8183039257586,6551.6
2020-01-11 13:00:00,-19.047037263286498,6548.0
2020-01-11 14:00:00,-18.622531191013305,6516.3
2020-01-11 15:00:00,-18.891583594090697,6535.450000000001
