,Date,Load_megawatthours,Zone
133998,2017-05-23 08:00:00,5845.5,N.Y.C.
134009,2017-05-23 09:00:00,6079.9,N.Y.C.
134012,2017-05-23 10:00:00,6167.4,N.Y.C.
134031,2017-05-23 11:00:00,6234.2,N.Y.C.
134042,2017-05-23 12:00:00,6279.0,N.Y.C.
134053,2017-05-23 13:00:00,6313.3,N.Y.C.
134064,2017-05-23 14:00:00,6314.2,N.Y.C.
134075,2017-05-23 15:00:00,6347.1,N.Y.C.
134086,2017-05-23 16:00:00,6366.5,N.Y.C.
134097,2017-05-23 17:00:00,6327.8,N.Y.C.
134108,2017-05-23 18:00:00,6082.9,N.Y.C.
134119,2017-05-23 19:00:00,5955.6,N.Y.C.
134130,2017-05-23 20:00:00,5896.6,N.Y.C.
134141,2017-05-23 21:00:00,5716.3,N.Y.C.
134152,2017-05-23 22:00:00,5370.7,N.Y.C.
134163,2017-05-23 23:00:00,4938.4,N.Y.C.
134174,2017-05-24 00:00:00,4554.0,N.Y.C.
134185,2017-05-24 01:00:00,4314.6,N.Y.C.
134196,2017-05-24 02:00:00,4173.4,N.Y.C.
134207,2017-05-24 03:00:00,4103.8,N.Y.C.
134218,2017-05-24 04:00:00,4127.6,N.Y.C.
134229,2017-05-24 05:00:00,4332.1,N.Y.C.
134240,2017-05-24 06:00:00,4857.0,N.Y.C.
134251,2017-05-24 07:00:00,5442.7,N.Y.C.
134262,2017-05-24 08:00:00,5855.1,N.Y.C.
134273,2017-05-24 09:00:00,6073.0,N.Y.C.
134284,2017-05-24 10:00:00,6184.0,N.Y.C.
134295,2017-05-24 11:00:00,6238.7,N.Y.C.
134306,2017-05-24 12:00:00,6323.0,N.Y.C.
134317,2017-05-24 13:00:00,6372.4,N.Y.C.
134328,2017-05-24 14:00:00,6395.7,N.Y.C.
134339,2017-05-24 15:00:00,6382.9,N.Y.C.
134350,2017-05-24 16:00:00,6411.1,N.Y.C.
134361,2017-05-24 17:00:00,6339.2,N.Y.C.
134372,2017-05-24 18:00:00,6076.4,N.Y.C.
134383,2017-05-24 19:00:00,5920.7,N.Y.C.
134394,2017-05-24 20:00:00,5863.5,N.Y.C.
134405,2017-05-24 21:00:00,5678.9,N.Y.C.
134416,2017-05-24 22:00:00,5338.4,N.Y.C.
134427,2017-05-24 23:00:00,4906.2,N.Y.C.
134438,2017-05-25 00:00:00,4533.6,N.Y.C.
134449,2017-05-25 01:00:00,4288.0,N.Y.C.
134460,2017-05-25 02:00:00,4143.7,N.Y.C.
134471,2017-05-25 03:00:00,4072.7,N.Y.C.
134482,2017-05-25 04:00:00,4097.9,N.Y.C.
134493,2017-05-25 05:00:00,4302.1,N.Y.C.
134504,2017-05-25 06:00:00,4812.0,N.Y.C.
134515,2017-05-25 07:00:00,5399.1,N.Y.C.
134526,2017-05-25 08:00:00,5791.0,N.Y.C.
134537,2017-05-25 09:00:00,6055.8,N.Y.C.
134548,2017-05-25 10:00:00,6172.0,N.Y.C.
134559,2017-05-25 11:00:00,6218.5,N.Y.C.
134570,2017-05-25 12:00:00,6228.0,N.Y.C.
134581,2017-05-25 13:00:00,6224.9,N.Y.C.
134592,2017-05-25 14:00:00,6182.4,N.Y.C.
134603,2017-05-25 15:00:00,6190.7,N.Y.C.
134614,2017-05-25 16:00:00,6206.3,N.Y.C.
134623,2017-05-25 17:00:00,6169.2,N.Y.C.
134636,2017-05-25 18:00:00,5968.6,N.Y.C.
134648,2017-05-25 19:00:00,5883.4,N.Y.C.
134658,2017-05-25 20:00:00,5782.6,N.Y.C.
134669,2017-05-25 21:00:00,5585.0,N.Y.C.
134680,2017-05-25 22:00:00,5260.8,N.Y.C.
134691,2017-05-25 23:00:00,4858.6,N.Y.C.
134702,2017-05-26 00:00:00,4498.7,N.Y.C.
134713,2017-05-26 01:00:00,4246.4,N.Y.C.
134724,2017-05-26 02:00:00,4105.1,N.Y.C.
134735,2017-05-26 03:00:00,4036.6,N.Y.C.
134746,2017-05-26 04:00:00,4067.7,N.Y.C.
134757,2017-05-26 05:00:00,4269.2,N.Y.C.
134768,2017-05-26 06:00:00,4750.4,N.Y.C.
134779,2017-05-26 07:00:00,5305.0,N.Y.C.
134790,2017-05-26 08:00:00,5690.7,N.Y.C.
134801,2017-05-26 09:00:00,5963.8,N.Y.C.
134812,2017-05-26 10:00:00,6139.9,N.Y.C.
134823,2017-05-26 11:00:00,6267.9,N.Y.C.
134834,2017-05-26 12:00:00,6356.3,N.Y.C.
134845,2017-05-26 13:00:00,6407.4,N.Y.C.
134856,2017-05-26 14:00:00,6376.5,N.Y.C.
134867,2017-05-26 15:00:00,6334.2,N.Y.C.
134878,2017-05-26 16:00:00,6318.7,N.Y.C.
134889,2017-05-26 17:00:00,6268.7,N.Y.C.
134900,2017-05-26 18:00:00,6063.2,N.Y.C.
134904,2017-05-26 19:00:00,5907.5,N.Y.C.
134922,2017-05-26 20:00:00,5808.8,N.Y.C.
134933,2017-05-26 21:00:00,5644.8,N.Y.C.
134944,2017-05-26 22:00:00,5351.6,N.Y.C.
134955,2017-05-26 23:00:00,5003.1,N.Y.C.
134966,2017-05-27 00:00:00,4647.2,N.Y.C.
134977,2017-05-27 01:00:00,4396.8,N.Y.C.
134988,2017-05-27 02:00:00,4229.4,N.Y.C.
134999,2017-05-27 03:00:00,4146.3,N.Y.C.
135010,2017-05-27 04:00:00,4097.4,N.Y.C.
135021,2017-05-27 05:00:00,4091.7,N.Y.C.
135032,2017-05-27 06:00:00,4239.3,N.Y.C.
135043,2017-05-27 07:00:00,4512.5,N.Y.C.
135054,2017-05-27 08:00:00,4829.4,N.Y.C.
135065,2017-05-27 09:00:00,5104.2,N.Y.C.
135076,2017-05-27 10:00:00,5337.3,N.Y.C.
135087,2017-05-27 11:00:00,5461.5,N.Y.C.
135098,2017-05-27 12:00:00,5503.7,N.Y.C.
135109,2017-05-27 13:00:00,5468.8,N.Y.C.
135120,2017-05-27 14:00:00,5453.7,N.Y.C.
135131,2017-05-27 15:00:00,5419.0,N.Y.C.
135142,2017-05-27 16:00:00,5389.2,N.Y.C.
135153,2017-05-27 17:00:00,5368.5,N.Y.C.
135164,2017-05-27 18:00:00,5357.4,N.Y.C.
135175,2017-05-27 19:00:00,5325.5,N.Y.C.
135186,2017-05-27 20:00:00,5317.6,N.Y.C.
135197,2017-05-27 21:00:00,5257.2,N.Y.C.
135208,2017-05-27 22:00:00,5082.4,N.Y.C.
135219,2017-05-27 23:00:00,4838.5,N.Y.C.
135230,2017-05-28 00:00:00,4575.7,N.Y.C.
135241,2017-05-28 01:00:00,4350.3,N.Y.C.
135252,2017-05-28 02:00:00,4195.9,N.Y.C.
135263,2017-05-28 03:00:00,4106.6,N.Y.C.
135274,2017-05-28 04:00:00,4047.3,N.Y.C.
135285,2017-05-28 05:00:00,4016.6,N.Y.C.
135296,2017-05-28 06:00:00,4088.8,N.Y.C.
135307,2017-05-28 07:00:00,4261.3,N.Y.C.
135318,2017-05-28 08:00:00,4507.6,N.Y.C.
135329,2017-05-28 09:00:00,4770.7,N.Y.C.
135340,2017-05-28 10:00:00,5029.8,N.Y.C.
135351,2017-05-28 11:00:00,5181.4,N.Y.C.
135362,2017-05-28 12:00:00,5251.7,N.Y.C.
135373,2017-05-28 13:00:00,5246.5,N.Y.C.
135384,2017-05-28 14:00:00,5240.3,N.Y.C.
135395,2017-05-28 15:00:00,5227.4,N.Y.C.
135406,2017-05-28 16:00:00,5211.8,N.Y.C.
135417,2017-05-28 17:00:00,5152.5,N.Y.C.
135428,2017-05-28 18:00:00,5093.4,N.Y.C.
135439,2017-05-28 19:00:00,5075.7,N.Y.C.
135450,2017-05-28 20:00:00,5109.0,N.Y.C.
135461,2017-05-28 21:00:00,5077.6,N.Y.C.
135472,2017-05-28 22:00:00,4923.5,N.Y.C.
135483,2017-05-28 23:00:00,4673.0,N.Y.C.
135486,2017-05-29 00:00:00,4431.5,N.Y.C.
135505,2017-05-29 01:00:00,4240.8,N.Y.C.
135516,2017-05-29 02:00:00,4105.9,N.Y.C.
135527,2017-05-29 03:00:00,4026.8,N.Y.C.
135538,2017-05-29 04:00:00,3998.7,N.Y.C.
135549,2017-05-29 05:00:00,4046.2,N.Y.C.
135560,2017-05-29 06:00:00,4185.4,N.Y.C.
135571,2017-05-29 07:00:00,4377.0,N.Y.C.
135582,2017-05-29 08:00:00,4611.5,N.Y.C.
135593,2017-05-29 09:00:00,4837.1,N.Y.C.
135604,2017-05-29 10:00:00,5041.7,N.Y.C.
135615,2017-05-29 11:00:00,5161.2,N.Y.C.
135626,2017-05-29 12:00:00,5210.2,N.Y.C.
135637,2017-05-29 13:00:00,5202.1,N.Y.C.
135648,2017-05-29 14:00:00,5209.7,N.Y.C.
135659,2017-05-29 15:00:00,5207.9,N.Y.C.
135670,2017-05-29 16:00:00,5233.5,N.Y.C.
135681,2017-05-29 18:00:00,5273.6,N.Y.C.
135692,2017-05-29 19:00:00,5266.3,N.Y.C.
135703,2017-05-29 20:00:00,5280.3,N.Y.C.
135714,2017-05-29 21:00:00,5208.3,N.Y.C.
135725,2017-05-29 22:00:00,4953.0,N.Y.C.
135736,2017-05-29 23:00:00,4617.0,N.Y.C.
135747,2017-05-30 00:00:00,4339.5,N.Y.C.
135758,2017-05-30 01:00:00,4131.1,N.Y.C.
135769,2017-05-30 02:00:00,4007.9,N.Y.C.
135780,2017-05-30 03:00:00,3962.8,N.Y.C.
135791,2017-05-30 04:00:00,3997.0,N.Y.C.
135802,2017-05-30 05:00:00,4216.0,N.Y.C.
135813,2017-05-30 06:00:00,4716.0,N.Y.C.
135824,2017-05-30 07:00:00,5298.8,N.Y.C.
135835,2017-05-30 08:00:00,5673.4,N.Y.C.
135846,2017-05-30 09:00:00,5900.8,N.Y.C.
135857,2017-05-30 10:00:00,6000.2,N.Y.C.
135868,2017-05-30 11:00:00,6060.2,N.Y.C.
135879,2017-05-30 12:00:00,6086.6,N.Y.C.
135890,2017-05-30 13:00:00,6093.8,N.Y.C.
135901,2017-05-30 14:00:00,6082.8,N.Y.C.
135912,2017-05-30 15:00:00,6092.7,N.Y.C.
135923,2017-05-30 16:00:00,6104.1,N.Y.C.
135934,2017-05-30 17:00:00,6079.3,N.Y.C.
135945,2017-05-30 18:00:00,5939.4,N.Y.C.
135956,2017-05-30 19:00:00,5821.5,N.Y.C.
135967,2017-05-30 20:00:00,5723.1,N.Y.C.
135978,2017-05-30 21:00:00,5560.5,N.Y.C.
135989,2017-05-30 22:00:00,5232.1,N.Y.C.
136000,2017-05-30 23:00:00,4825.3,N.Y.C.
136011,2017-05-31 00:00:00,4466.5,N.Y.C.
136022,2017-05-31 01:00:00,4250.5,N.Y.C.
136033,2017-05-31 02:00:00,4126.5,N.Y.C.
136044,2017-05-31 03:00:00,4071.8,N.Y.C.
136055,2017-05-31 04:00:00,4088.5,N.Y.C.
136066,2017-05-31 05:00:00,4300.2,N.Y.C.
136077,2017-05-31 06:00:00,4820.2,N.Y.C.
136088,2017-05-31 07:00:00,5395.7,N.Y.C.
136099,2017-05-31 08:00:00,5787.6,N.Y.C.
136110,2017-05-31 09:00:00,6032.4,N.Y.C.
136121,2017-05-31 10:00:00,6134.3,N.Y.C.
136132,2017-05-31 11:00:00,6222.2,N.Y.C.
136143,2017-05-31 12:00:00,6324.2,N.Y.C.
136154,2017-05-31 13:00:00,6459.3,N.Y.C.
136165,2017-05-31 14:00:00,6527.6,N.Y.C.
136176,2017-05-31 15:00:00,6629.8,N.Y.C.
136187,2017-05-31 16:00:00,6737.6,N.Y.C.
136198,2017-05-31 17:00:00,6738.1,N.Y.C.
136209,2017-05-31 18:00:00,6486.2,N.Y.C.
136220,2017-05-31 19:00:00,6249.5,N.Y.C.
136231,2017-05-31 20:00:00,6120.8,N.Y.C.
136242,2017-05-31 21:00:00,5980.4,N.Y.C.
136253,2017-05-31 22:00:00,5644.1,N.Y.C.
136264,2017-05-31 23:00:00,5214.5,N.Y.C.
136275,2017-06-01 00:00:00,4788.8,N.Y.C.
136286,2017-06-01 01:00:00,4499.3,N.Y.C.
136297,2017-06-01 02:00:00,4328.7,N.Y.C.
136308,2017-06-01 03:00:00,4251.9,N.Y.C.
136319,2017-06-01 04:00:00,4250.2,N.Y.C.
136330,2017-06-01 05:00:00,4443.8,N.Y.C.
136341,2017-06-01 06:00:00,4990.3,N.Y.C.
136352,2017-06-01 07:00:00,5623.8,N.Y.C.
136363,2017-06-01 08:00:00,6057.2,N.Y.C.
136374,2017-06-01 09:00:00,6379.8,N.Y.C.
136385,2017-06-01 10:00:00,6565.6,N.Y.C.
136396,2017-06-01 11:00:00,6737.9,N.Y.C.
136407,2017-06-01 12:00:00,6818.4,N.Y.C.
136418,2017-06-01 13:00:00,6857.6,N.Y.C.
136429,2017-06-01 14:00:00,6881.0,N.Y.C.
136440,2017-06-01 15:00:00,6929.2,N.Y.C.
136451,2017-06-01 16:00:00,6976.5,N.Y.C.
136462,2017-06-01 17:00:00,6924.6,N.Y.C.
136473,2017-06-01 18:00:00,6632.1,N.Y.C.
136484,2017-06-01 19:00:00,6379.1,N.Y.C.
136495,2017-06-01 20:00:00,6244.5,N.Y.C.
136506,2017-06-01 21:00:00,6111.6,N.Y.C.
136517,2017-06-01 22:00:00,5770.0,N.Y.C.
136528,2017-06-01 23:00:00,5342.7,N.Y.C.
136539,2017-06-02 00:00:00,4913.9,N.Y.C.
136550,2017-06-02 01:00:00,4586.9,N.Y.C.
136561,2017-06-02 02:00:00,4383.9,N.Y.C.
136572,2017-06-02 03:00:00,4282.9,N.Y.C.
136583,2017-06-02 04:00:00,4255.4,N.Y.C.
136594,2017-06-02 05:00:00,4421.0,N.Y.C.
136605,2017-06-02 06:00:00,4950.8,N.Y.C.
136616,2017-06-02 07:00:00,5573.9,N.Y.C.
136627,2017-06-02 08:00:00,6040.2,N.Y.C.
136638,2017-06-02 09:00:00,6334.1,N.Y.C.
136649,2017-06-02 10:00:00,6471.1,N.Y.C.
136660,2017-06-02 11:00:00,6572.5,N.Y.C.
136671,2017-06-02 12:00:00,6642.3,N.Y.C.
136682,2017-06-02 13:00:00,6700.5,N.Y.C.
136693,2017-06-02 14:00:00,6716.1,N.Y.C.
136704,2017-06-02 15:00:00,6737.7,N.Y.C.
136715,2017-06-02 16:00:00,6719.8,N.Y.C.
136726,2017-06-02 17:00:00,6665.8,N.Y.C.
136737,2017-06-02 18:00:00,6366.9,N.Y.C.
136748,2017-06-02 19:00:00,6119.4,N.Y.C.
136759,2017-06-02 20:00:00,5928.8,N.Y.C.
136770,2017-06-02 21:00:00,5784.5,N.Y.C.
136781,2017-06-02 22:00:00,5495.5,N.Y.C.
136792,2017-06-02 23:00:00,5114.1,N.Y.C.
136803,2017-06-03 00:00:00,4742.6,N.Y.C.
136814,2017-06-03 01:00:00,4481.5,N.Y.C.
136825,2017-06-03 02:00:00,4302.2,N.Y.C.
136836,2017-06-03 03:00:00,4199.5,N.Y.C.
136847,2017-06-03 04:00:00,4137.3,N.Y.C.
136858,2017-06-03 05:00:00,4140.3,N.Y.C.
136869,2017-06-03 06:00:00,4307.7,N.Y.C.
136880,2017-06-03 07:00:00,4575.4,N.Y.C.
136891,2017-06-03 08:00:00,4818.7,N.Y.C.
136902,2017-06-03 09:00:00,5047.4,N.Y.C.
136913,2017-06-03 10:00:00,5219.5,N.Y.C.
136924,2017-06-03 11:00:00,5365.2,N.Y.C.
136935,2017-06-03 12:00:00,5456.9,N.Y.C.
136946,2017-06-03 13:00:00,5447.9,N.Y.C.
136957,2017-06-03 14:00:00,5453.3,N.Y.C.
136968,2017-06-03 15:00:00,5467.6,N.Y.C.
136979,2017-06-03 16:00:00,5494.8,N.Y.C.
136990,2017-06-03 17:00:00,5500.0,N.Y.C.
137001,2017-06-03 18:00:00,5511.2,N.Y.C.
137012,2017-06-03 19:00:00,5453.2,N.Y.C.
137023,2017-06-03 20:00:00,5439.5,N.Y.C.
137034,2017-06-03 21:00:00,5414.6,N.Y.C.
137045,2017-06-03 22:00:00,5237.6,N.Y.C.
137056,2017-06-03 23:00:00,4966.9,N.Y.C.
137067,2017-06-04 00:00:00,4680.5,N.Y.C.
137078,2017-06-04 01:00:00,4430.4,N.Y.C.
137089,2017-06-04 02:00:00,4257.9,N.Y.C.
137100,2017-06-04 03:00:00,4155.8,N.Y.C.
137111,2017-06-04 04:00:00,4075.1,N.Y.C.
137122,2017-06-04 05:00:00,4034.3,N.Y.C.
137133,2017-06-04 06:00:00,4129.7,N.Y.C.
137144,2017-06-04 07:00:00,4352.7,N.Y.C.
137155,2017-06-04 08:00:00,4652.1,N.Y.C.
137166,2017-06-04 09:00:00,4956.5,N.Y.C.
137177,2017-06-04 10:00:00,5185.3,N.Y.C.
137188,2017-06-04 11:00:00,5291.1,N.Y.C.
137199,2017-06-04 12:00:00,5333.7,N.Y.C.
137210,2017-06-04 13:00:00,5343.9,N.Y.C.
137221,2017-06-04 14:00:00,5315.0,N.Y.C.
137232,2017-06-04 15:00:00,5283.1,N.Y.C.
137243,2017-06-04 16:00:00,5279.1,N.Y.C.
137254,2017-06-04 17:00:00,5281.7,N.Y.C.
137265,2017-06-04 18:00:00,5327.7,N.Y.C.
137276,2017-06-04 19:00:00,5385.5,N.Y.C.
137287,2017-06-04 20:00:00,5431.2,N.Y.C.
137298,2017-06-04 21:00:00,5383.0,N.Y.C.
137309,2017-06-04 22:00:00,5161.0,N.Y.C.
137320,2017-06-04 23:00:00,4844.3,N.Y.C.
137331,2017-06-05 00:00:00,4547.1,N.Y.C.
137342,2017-06-05 01:00:00,4329.7,N.Y.C.
137353,2017-06-05 02:00:00,4207.3,N.Y.C.
137364,2017-06-05 03:00:00,4150.6,N.Y.C.
137375,2017-06-05 04:00:00,4183.7,N.Y.C.
137386,2017-06-05 05:00:00,4437.0,N.Y.C.
137397,2017-06-05 06:00:00,4970.2,N.Y.C.
137408,2017-06-05 07:00:00,5570.6,N.Y.C.
137419,2017-06-05 08:00:00,6004.3,N.Y.C.
137430,2017-06-05 09:00:00,6262.3,N.Y.C.
137441,2017-06-05 10:00:00,6409.4,N.Y.C.
137452,2017-06-05 11:00:00,6521.0,N.Y.C.
137463,2017-06-05 12:00:00,6591.0,N.Y.C.
137474,2017-06-05 13:00:00,6604.3,N.Y.C.
137485,2017-06-05 14:00:00,6581.4,N.Y.C.
137496,2017-06-05 15:00:00,6602.1,N.Y.C.
137507,2017-06-05 16:00:00,6617.7,N.Y.C.
137518,2017-06-05 17:00:00,6553.4,N.Y.C.
137529,2017-06-05 18:00:00,6329.9,N.Y.C.
137540,2017-06-05 19:00:00,6177.1,N.Y.C.
137551,2017-06-05 20:00:00,6035.9,N.Y.C.
137562,2017-06-05 21:00:00,5809.0,N.Y.C.
137573,2017-06-05 22:00:00,5436.4,N.Y.C.
137584,2017-06-05 23:00:00,4997.8,N.Y.C.
137595,2017-06-06 00:00:00,4605.4,N.Y.C.
137606,2017-06-06 01:00:00,4350.3,N.Y.C.
137617,2017-06-06 02:00:00,4187.4,N.Y.C.
137628,2017-06-06 03:00:00,4118.3,N.Y.C.
137639,2017-06-06 04:00:00,4128.4,N.Y.C.
137650,2017-06-06 05:00:00,4309.9,N.Y.C.
137661,2017-06-06 06:00:00,4821.3,N.Y.C.
137672,2017-06-06 07:00:00,5387.7,N.Y.C.
137678,2017-06-06 08:00:00,5763.1,N.Y.C.
137694,2017-06-06 09:00:00,5993.9,N.Y.C.
137705,2017-06-06 10:00:00,6070.1,N.Y.C.
137716,2017-06-06 11:00:00,6119.9,N.Y.C.
137727,2017-06-06 12:00:00,6126.6,N.Y.C.
137738,2017-06-06 13:00:00,6116.6,N.Y.C.
137749,2017-06-06 14:00:00,6075.5,N.Y.C.
137760,2017-06-06 15:00:00,6097.7,N.Y.C.
137771,2017-06-06 16:00:00,6113.9,N.Y.C.
137782,2017-06-06 17:00:00,6086.8,N.Y.C.
137793,2017-06-06 18:00:00,5915.5,N.Y.C.
137804,2017-06-06 19:00:00,5794.8,N.Y.C.
137815,2017-06-06 20:00:00,5702.4,N.Y.C.
137826,2017-06-06 21:00:00,5507.4,N.Y.C.
137837,2017-06-06 22:00:00,5173.9,N.Y.C.
137848,2017-06-06 23:00:00,4755.3,N.Y.C.
137859,2017-06-07 00:00:00,4373.4,N.Y.C.
137870,2017-06-07 01:00:00,4141.0,N.Y.C.
137881,2017-06-07 02:00:00,4009.0,N.Y.C.
137892,2017-06-07 03:00:00,3945.7,N.Y.C.
137903,2017-06-07 04:00:00,3965.7,N.Y.C.
137914,2017-06-07 05:00:00,4145.2,N.Y.C.
137925,2017-06-07 06:00:00,4656.2,N.Y.C.
137936,2017-06-07 07:00:00,5231.5,N.Y.C.
137947,2017-06-07 08:00:00,5608.8,N.Y.C.
137950,2017-06-07 09:00:00,5840.8,N.Y.C.
137969,2017-06-07 10:00:00,5963.1,N.Y.C.
137980,2017-06-07 11:00:00,6065.1,N.Y.C.
137991,2017-06-07 12:00:00,6083.3,N.Y.C.
138002,2017-06-07 13:00:00,6111.4,N.Y.C.
138013,2017-06-07 14:00:00,6127.8,N.Y.C.
138024,2017-06-07 15:00:00,6166.6,N.Y.C.
138035,2017-06-07 16:00:00,6216.0,N.Y.C.
138046,2017-06-07 17:00:00,6180.8,N.Y.C.
138057,2017-06-07 18:00:00,5990.7,N.Y.C.
138068,2017-06-07 19:00:00,5826.9,N.Y.C.
138079,2017-06-07 20:00:00,5737.2,N.Y.C.
138090,2017-06-07 21:00:00,5646.2,N.Y.C.
138101,2017-06-07 22:00:00,5344.6,N.Y.C.
138112,2017-06-07 23:00:00,4928.3,N.Y.C.
138123,2017-06-08 00:00:00,4523.9,N.Y.C.
138134,2017-06-08 01:00:00,4253.7,N.Y.C.
138145,2017-06-08 02:00:00,4090.4,N.Y.C.
138156,2017-06-08 03:00:00,4023.4,N.Y.C.
138161,2017-06-08 04:00:00,4020.3,N.Y.C.
138178,2017-06-08 05:00:00,4210.4,N.Y.C.
138189,2017-06-08 06:00:00,4723.9,N.Y.C.
138200,2017-06-08 07:00:00,5322.7,N.Y.C.
138211,2017-06-08 08:00:00,5812.0,N.Y.C.
138221,2017-06-08 09:00:00,6085.1,N.Y.C.
138233,2017-06-08 10:00:00,6262.0,N.Y.C.
138244,2017-06-08 11:00:00,6379.1,N.Y.C.
138255,2017-06-08 12:00:00,6379.5,N.Y.C.
138266,2017-06-08 13:00:00,6362.2,N.Y.C.
138277,2017-06-08 14:00:00,6318.7,N.Y.C.
138288,2017-06-08 15:00:00,6290.5,N.Y.C.
138299,2017-06-08 16:00:00,6266.7,N.Y.C.
138310,2017-06-08 17:00:00,6165.9,N.Y.C.
138321,2017-06-08 18:00:00,5936.6,N.Y.C.
138332,2017-06-08 19:00:00,5799.7,N.Y.C.
138343,2017-06-08 20:00:00,5701.5,N.Y.C.
138354,2017-06-08 21:00:00,5550.6,N.Y.C.
138365,2017-06-08 22:00:00,5234.3,N.Y.C.
138376,2017-06-08 23:00:00,4825.0,N.Y.C.
138387,2017-06-09 00:00:00,4449.2,N.Y.C.
138398,2017-06-09 01:00:00,4207.5,N.Y.C.
138409,2017-06-09 02:00:00,4055.3,N.Y.C.
138420,2017-06-09 03:00:00,3988.1,N.Y.C.
138431,2017-06-09 04:00:00,3997.3,N.Y.C.
138442,2017-06-09 05:00:00,4183.2,N.Y.C.
138453,2017-06-09 06:00:00,4693.9,N.Y.C.
138464,2017-06-09 07:00:00,5283.2,N.Y.C.
138475,2017-06-09 08:00:00,5723.7,N.Y.C.
138486,2017-06-09 09:00:00,6020.6,N.Y.C.
138497,2017-06-09 10:00:00,6224.3,N.Y.C.
138508,2017-06-09 11:00:00,6379.3,N.Y.C.
138519,2017-06-09 12:00:00,6499.3,N.Y.C.
138530,2017-06-09 13:00:00,6618.6,N.Y.C.
138541,2017-06-09 14:00:00,6684.5,N.Y.C.
138552,2017-06-09 15:00:00,6765.6,N.Y.C.
138563,2017-06-09 16:00:00,6822.2,N.Y.C.
138574,2017-06-09 17:00:00,6811.3,N.Y.C.
138585,2017-06-09 18:00:00,6584.1,N.Y.C.
138596,2017-06-09 19:00:00,6399.1,N.Y.C.
138607,2017-06-09 20:00:00,6249.5,N.Y.C.
138618,2017-06-09 21:00:00,6129.2,N.Y.C.
138629,2017-06-09 22:00:00,5856.9,N.Y.C.
138640,2017-06-09 23:00:00,5481.1,N.Y.C.
138651,2017-06-10 00:00:00,5094.1,N.Y.C.
138662,2017-06-10 01:00:00,4803.4,N.Y.C.
138673,2017-06-10 02:00:00,4601.3,N.Y.C.
138684,2017-06-10 03:00:00,4474.6,N.Y.C.
138695,2017-06-10 04:00:00,4399.8,N.Y.C.
138706,2017-06-10 05:00:00,4391.0,N.Y.C.
138717,2017-06-10 06:00:00,4575.4,N.Y.C.
138728,2017-06-10 07:00:00,4914.6,N.Y.C.
138739,2017-06-10 08:00:00,5334.6,N.Y.C.
138750,2017-06-10 09:00:00,5722.7,N.Y.C.
138761,2017-06-10 10:00:00,6004.4,N.Y.C.
138772,2017-06-10 11:00:00,6269.8,N.Y.C.
138783,2017-06-10 12:00:00,6414.1,N.Y.C.
138794,2017-06-10 13:00:00,6487.1,N.Y.C.
138805,2017-06-10 14:00:00,6545.1,N.Y.C.
138816,2017-06-10 15:00:00,6620.9,N.Y.C.
138827,2017-06-10 16:00:00,6672.3,N.Y.C.
138838,2017-06-10 17:00:00,6671.1,N.Y.C.
138849,2017-06-10 18:00:00,6605.2,N.Y.C.
138860,2017-06-10 19:00:00,6523.7,N.Y.C.
138871,2017-06-10 20:00:00,6474.2,N.Y.C.
138882,2017-06-10 21:00:00,6470.2,N.Y.C.
138893,2017-06-10 22:00:00,6316.4,N.Y.C.
138904,2017-06-10 23:00:00,6042.3,N.Y.C.
138915,2017-06-11 00:00:00,5725.3,N.Y.C.
138926,2017-06-11 01:00:00,5449.1,N.Y.C.
138937,2017-06-11 02:00:00,5221.9,N.Y.C.
138948,2017-06-11 03:00:00,5073.2,N.Y.C.
138959,2017-06-11 04:00:00,4978.0,N.Y.C.
138970,2017-06-11 05:00:00,4922.2,N.Y.C.
138981,2017-06-11 06:00:00,5051.4,N.Y.C.
138992,2017-06-11 07:00:00,5364.0,N.Y.C.
139003,2017-06-11 08:00:00,5800.5,N.Y.C.
139014,2017-06-11 09:00:00,6260.7,N.Y.C.
139025,2017-06-11 10:00:00,6687.2,N.Y.C.
139036,2017-06-11 11:00:00,7013.3,N.Y.C.
139047,2017-06-11 12:00:00,7243.7,N.Y.C.
139058,2017-06-11 13:00:00,7405.0,N.Y.C.
139069,2017-06-11 14:00:00,7524.3,N.Y.C.
139080,2017-06-11 15:00:00,7637.7,N.Y.C.
139091,2017-06-11 16:00:00,7761.5,N.Y.C.
139102,2017-06-11 17:00:00,7838.8,N.Y.C.
139113,2017-06-11 18:00:00,7840.6,N.Y.C.
139126,2017-06-11 19:00:00,7799.3,N.Y.C.
139135,2017-06-11 20:00:00,7813.3,N.Y.C.
139146,2017-06-11 21:00:00,7874.8,N.Y.C.
139157,2017-06-11 22:00:00,7652.0,N.Y.C.
139168,2017-06-11 23:00:00,7237.5,N.Y.C.
139179,2017-06-12 00:00:00,6830.8,N.Y.C.
139190,2017-06-12 01:00:00,6504.0,N.Y.C.
139201,2017-06-12 02:00:00,6245.2,N.Y.C.
139212,2017-06-12 03:00:00,6082.9,N.Y.C.
139223,2017-06-12 04:00:00,6085.0,N.Y.C.
139234,2017-06-12 05:00:00,6244.6,N.Y.C.
139245,2017-06-12 06:00:00,6729.6,N.Y.C.
139256,2017-06-12 07:00:00,7442.8,N.Y.C.
139267,2017-06-12 08:00:00,8080.9,N.Y.C.
139278,2017-06-12 09:00:00,8574.8,N.Y.C.
139289,2017-06-12 10:00:00,8928.7,N.Y.C.
